 1 2 1642 150 1082 2898, 1 2 1642 150 1082 2898,0
 6956 33958 33929 7091 33927 33945 33933 138 52873 54261, 6956 33958 33929 7091 33927 33945 33933 138 52873 54261,1
 1446 92 397 386 92 5373 125 3314, 1446 92 397 386 92 5373 125 3314,1
 470 46711 472 46711 3588, 470 46711 472 46711 3588,0
 4143 626 21 28 110 158 110 2416 45 2948 17 2856, 4143 626 21 28 110 158 110 2416 45 2948 17 2856,0
 1 2 470 46711 472 46800, 1 2 470 46711 472 46800,0
 959 261 2948, 959 261 2948,0
 1971 5113, 1971 5113,1
 470 46711 472 653 138 1770 143 1771 143 248 138 167 138 781 617 22646 648 282 397 46935 644 141 23691 1257 25031 1257 41919 729 46936 0 14 653 138 653, 470 46711 472 653 138 1770 143 1771 143 248 138 167 138 781 617 22646 648 282 397 46935 644 141 23691 1257 25031 1257 41919 729 46936 0 14 653 138 653,0
 470 46711 472 470 471 2 294 7925 31 46800 472, 470 46711 472 470 471 2 294 7925 31 46800 472,0
 4731 2 48034 1656 48035 691 684 3718 21 48036 48037 12 12 12, 4731 2 48034 1656 48035 691 684 3718 21 48036 48037 12 12 12,0
 1642 32, 1642 32,0
 470 46711 472 4505 1674 15774 718 135 397 248 397 2405, 470 46711 472 4505 1674 15774 718 135 397 248 397 2405,0
 1642 32, 1642 32,0
 470 46711 472 149 2 3454 2584 125 10226 408, 470 46711 472 149 2 3454 2584 125 10226 408,0
 1 2 9 260 109 15 9792 171 358, 1 2 9 260 109 15 9792 171 358,0
 2607 2608 7748, 2607 2608 7748,0
 1 2 1642 150 1082 2846, 1 2 1642 150 1082 2846,0
 4202 46694 150 240 143 628, 4202 46694 150 240 143 628,0
 502 1058 143 143 984 1058 45 43865 298 52825 193, 502 1058 143 143 984 1058 45 43865 298 52825 193,1
 1 2 1260 1828, 1 2 1260 1828,0
 1 2 1642 150 1082 2898, 1 2 1642 150 1082 2898,0
 1 2 1642 150 1082 2898, 1 2 1642 150 1082 2898,0
 7207 6165 45 3357 1058 12143 193 470 848 57806 472, 7207 6165 45 3357 1058 12143 193 470 848 57806 472,1
 4425 53063 45 36 298 392 639 17 446 38459, 4425 53063 45 36 298 392 639 17 446 38459,1
,,1
 1224 174 4 1225 340 7536 12 7537, 1224 174 4 1225 340 7536 12 7537,0
 1 2 470 46711 472 4249 46487 36177, 1 2 470 46711 472 4249 46487 36177,0
 1 2 1642 150 1082 2898, 1 2 1642 150 1082 2898,0
 38 53134 19653 416 483 193 193 193, 38 53134 19653 416 483 193 193 193,1
 4731 2 1662 20553 13215, 4731 2 1662 20553 13215,0
 4642 53416 57282 1129 12 12 57752, 4642 53416 57282 1129 12 12 57752,1
 36 9 298 392 3920 10662 440 12 1221 12 408 12 12, 36 9 298 392 3920 10662 440 12 1221 12 408 12 12,1
 470 46711 472 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 0 653 240 648 653 1269 648 653 240 648 653 1269 644 653 240 248 653 1269 648 653 1095 653 1269 827 653 240 729 653 240 1257 653 1269 144 138 653, 470 46711 472 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 0 653 240 648 653 1269 648 653 240 648 653 1269 644 653 240 248 653 1269 648 653 1095 653 1269 827 653 240 729 653 240 1257 653 1269 144 138 653,0
 1 2 19522 2141, 1 2 19522 2141,0
 33947 56670 33921 6776 33924 54261 33918 33924 33943 33933 33940 33921 54803 33932 92 2 144 2 336 2 1259, 33947 56670 33921 6776 33924 54261 33918 33924 33943 33933 33940 33921 54803 33932 92 2 144 2 336 2 1259,1
 1642 1082 32 138, 1642 1082 32 138,0
 20754 317 8054 1971 430 248, 20754 317 8054 1971 430 248,1
 7 6582 56720, 7 6582 56720,1
 470 46711 472 4978 46802 46803 46800, 470 46711 472 4978 46802 46803 46800,0
,,1
 1 2 156, 1 2 156,0
 6180 2 6180 2 1642 150 1082 143 6199 3099 7536 12 7537, 6180 2 6180 2 1642 150 1082 143 6199 3099 7536 12 7537,0
 138 53414 33929 33932 33953 36209 6776 33954 14393 33954 14393 33954 16549 46580, 138 53414 33929 33932 33953 36209 6776 33954 14393 33954 14393 33954 16549 46580,1
 653 138 5141 138 167 138 3424 827 56994 448 56995 25276 56996 729 56997 848 56998 653 653 138 653, 653 138 5141 138 167 138 3424 827 56994 448 56995 25276 56996 729 56997 848 56998 653 653 138 653,1
 1 2 91 2600 109 282 143 47623 1170 1325, 1 2 91 2600 109 282 143 47623 1170 1325,0
 148 49 1114 143 371 6165 36363 17 54739 23 1320 10038, 148 49 1114 143 371 6165 36363 17 54739 23 1320 10038,1
 1 2 1642 150 1082 2898, 1 2 1642 150 1082 2898,0
 1 2 14425 150 204 2911, 1 2 14425 150 204 2911,0
 18591 31 28 517, 18591 31 28 517,1
 1 2 959 261 2948, 1 2 959 261 2948,0
 1324 952 954 9 517 193 193 193, 1324 952 954 9 517 193 193 193,1
 6180 2 19522 386 167 976 729 2 16582, 6180 2 19522 386 167 976 729 2 16582,0
 1 2 762 143 4073 7806, 1 2 762 143 4073 7806,0
 1379 21 2298 2404 369 8036 306 1170 105 17 7627, 1379 21 2298 2404 369 8036 306 1170 105 17 7627,0
 19522 2 1334 31 22072 248, 19522 2 1334 31 22072 248,0
 653 138 536 729 138 1772 138 653 167 617 653 1219 644 653 1219 1257 653 1219 448 653 1219 644 653 240 827 653 167 729 653 1219 644 653 1219 1257 653 5601 653 1872 653 2536 653 151 827 653 1219 1257 653 151 729 653 240 144 653 1219 0 653 666 653 22211 653 345 653 3815 653 8076 138 653, 653 138 536 729 138 1772 138 653 167 617 653 1219 644 653 1219 1257 653 1219 448 653 1219 644 653 240 827 653 167 729 653 1219 644 653 1219 1257 653 5601 653 1872 653 2536 653 151 827 653 1219 1257 653 151 729 653 240 144 653 1219 0 653 666 653 22211 653 345 653 3815 653 8076 138 653,1
 1 2 925 38 435 68 215 56712 219, 1 2 925 38 435 68 215 56712 219,1
 15157 7303 33941 56012 33941 6956 33945 11178 57713 33922 16549 33939 1051 12 56083 167 144 167 12 1217 16549 33958, 15157 7303 33941 56012 33941 6956 33945 11178 57713 33922 16549 33939 1051 12 56083 167 144 167 12 1217 16549 33958,1
 470 46711 472 46711 10099, 470 46711 472 46711 10099,0
 984 514 49 670 358, 984 514 49 670 358,0
 240 143 628 46686 49 382, 240 143 628 46686 49 382,0
 19522 2141, 19522 2141,0
 91 2600 109 282 143 47623 1170 1325, 91 2600 109 282 143 47623 1170 1325,0
 46711 133 110 45 430 8800, 46711 133 110 45 430 8800,0
 1 2 19522 143 1841 138, 1 2 19522 143 1841 138,0
 1 2 2334 1058 12143 215 19741 219 143 56800, 1 2 2334 1058 12143 215 19741 219 143 56800,1
 12833 1129, 12833 1129,1
 1 2 5883 15 273 16, 1 2 5883 15 273 16,1
 1 2 1260 1828, 1 2 1260 1828,0
 1642 32, 1642 32,0
 5294 2 8130 49 1537 17 42950, 5294 2 8130 49 1537 17 42950,0
 430 8800, 430 8800,0
 1 2 1742 11451, 1 2 1742 11451,0
 1971 397 8694 1507 49 392 1535 143 392 264 397 17398, 1971 397 8694 1507 49 392 1535 143 392 264 397 17398,1
 12850 4118 69472 2 4425 161, 12850 4118 69472 2 4425 161,1
 87 959 5634 138 9 12 22708 12 69099, 87 959 5634 138 9 12 22708 12 69099,1
 3206 483 138 9 12 22708 69454 1200, 3206 483 138 9 12 22708 69454 1200,1
 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653, 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653,0
 1 2 470 471 2 470 9792 472 818 421 109 1443 549 11488 472, 1 2 470 471 2 470 9792 472 818 421 109 1443 549 11488 472,0
 220 38 435 91 31 28 54337 52704 109 28 3519 138, 220 38 435 91 31 28 54337 52704 109 28 3519 138,1
 241 2 2707 141 42762 143 849, 241 2 2707 141 42762 143 849,0
 6363 143 6054 15 8360 2261 143 294 32 143 67764, 6363 143 6054 15 8360 2261 143 294 32 143 67764,1
 1 2 43506 11265, 1 2 43506 11265,0
 1 2 9693, 1 2 9693,0
 15 14023 298 19592 43415 12, 15 14023 298 19592 43415 12,1
 6496 17 9455 7267 6215, 6496 17 9455 7267 6215,0
 53667, 53667,1
 3314 5890 539 369 193 470 69527 472, 3314 5890 539 369 193 470 69527 472,1
 34301 2 4342 2587 521 21 28 20584 193, 34301 2 4342 2587 521 21 28 20584 193,1
 10267 2 751 68704, 10267 2 751 68704,1
 773 2422 49 781 142 38183 19792 17 1088, 773 2422 49 781 142 38183 19792 17 1088,1
 670 1086, 670 1086,0
 1 2 42711 2 2600 125 42739 8942, 1 2 42711 2 2600 125 42739 8942,0
 1 2 4569 10245, 1 2 4569 10245,0
 470 42700 472 2119 1148, 470 42700 472 2119 1148,0
 7 968 38 187 77 1891 4 68, 7 968 38 187 77 1891 4 68,1
 294 4787 17 298 7203 2 37020 39523 2950 499 161 193, 294 4787 17 298 7203 2 37020 39523 2950 499 161 193,1
 9 6518 6519, 9 6518 6519,0
 1027 49 9 2671 138 107 23352 193, 1027 49 9 2671 138 107 23352 193,1
 1 2 1642 150 1082, 1 2 1642 150 1082,0
 1 2 4569 10245, 1 2 4569 10245,0
 1 2 1642 150 1082 32, 1 2 1642 150 1082 32,0
 1 2 2600 125 42739 8942, 1 2 2600 125 42739 8942,0
 1 2 42063 936 109 1329 3, 1 2 42063 936 109 1329 3,0
,,0
 481 298 3625 125 15 5478 139, 481 298 3625 125 15 5478 139,1
 44129 4 49 7198 2405 193, 44129 4 49 7198 2405 193,1
 7 4210 15 2404 328 17 187 435 21 676 2113 12, 7 4210 15 2404 328 17 187 435 21 676 2113 12,0
 691, 691,0
 1 2 2012 2016 1846 21 28 17783 34446 20655, 1 2 2012 2016 1846 21 28 17783 34446 20655,0
 42747 4561 3864, 42747 4561 3864,0
 42700 2 91 42834, 42700 2 91 42834,0
 670 997 1841, 670 997 1841,0
,,1
 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653, 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653,0
 1642 150 1082 867, 1642 150 1082 867,0
 470 42700 472 144 380 4342 12837, 470 42700 472 144 380 4342 12837,0
 7992 52789 45 2473 67 38 138, 7992 52789 45 2473 67 38 138,1
 60691 824 298 67724 1470, 60691 824 298 67724 1470,1
 164 38 161 138, 164 38 161 138,1
 6473 598, 6473 598,1
 37862 3981 818, 37862 3981 818,1
 1 2 41975 45 1106 573, 1 2 41975 45 1106 573,0
 1 2 42518, 1 2 42518,0
 229 729 517 644 1193 729 302 5990 12 1217 4694 38 21 4322 68 499, 229 729 517 644 1193 729 302 5990 12 1217 4694 38 21 4322 68 499,1
 164 38 20714 31 28 12 12 12 12 12 69469, 164 38 20714 31 28 12 12 12 12 12 69469,1
 2209 143 1342 6261 273 33387 193, 2209 143 1342 6261 273 33387 193,1
 1 2 1642 143 1082 1329 3 127, 1 2 1642 143 1082 1329 3 127,0
 12850 4118 68974 2 13388 1508 125 15 8381 2298 2404, 12850 4118 68974 2 13388 1508 125 15 8381 2298 2404,1
 1011 52909 193 193, 1011 52909 193 193,1
 53134 2116 3539 193 193 193, 53134 2116 3539 193 193 193,1
 419 164 9 67521 930 49 11519 273 1316 45 597 1316 17 49 3836 193, 419 164 9 67521 930 49 11519 273 1316 45 597 1316 17 49 3836 193,1
 15 1522 4 2014, 15 1522 4 2014,0
 138, 138,1
 53397 6230 1166 193, 53397 6230 1166 193,1
 69499 7986 69500, 69499 7986 69500,1
 1 2 1685 42314, 1 2 1685 42314,0
 419 87 57543 193, 419 87 57543 193,1
 1 2 1224 174 49 1642 150 1082, 1 2 1224 174 49 1642 150 1082,0
 1 2 3 4 5 6, 1 2 3 4 5 6,0
 46580 33938 46580 33938 46580 33938 53984 193 193 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 53984 193 193 46580 33938 46580 33938 46580 33938 46580 33938, 46580 33938 46580 33938 46580 33938 53984 193 193 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 46580 33938 53984 193 193 46580 33938 46580 33938 46580 33938 46580 33938,1
 1 2 1642 1082 143 2684 1334 31 2685 379, 1 2 1642 1082 143 2684 1334 31 2685 379,0
 139 626, 139 626,0
 653 138 1770 143 1771 143 248 138 167 138 641 141 22810 617 151 397 741 644 20709 248 141 16116 248 397 16983 448 440 248 2502 138 653, 653 138 1770 143 1771 143 248 138 167 138 641 141 22810 617 151 397 741 644 20709 248 141 16116 248 397 16983 448 440 248 2502 138 653,0
 1 2 41975 2 8177 358, 1 2 41975 2 8177 358,0
 359 64 21 3210 359 50099, 359 64 21 3210 359 50099,1
 359 3793 573 2166, 359 3793 573 2166,0
 1 2 28 573 124 8162 193, 1 2 28 573 124 8162 193,0
 1 2 42747 2 2707 21 77 3507, 1 2 42747 2 2707 21 77 3507,0
 3305 298 1971 49 2261 45 1141 298 30177 17 298 139 1324 12, 3305 298 1971 49 2261 45 1141 298 30177 17 298 139 1324 12,1
 19653 147 3471 109 15 483 193 1543 484 16849 193, 19653 147 3471 109 15 483 193 1543 484 16849 193,1
 1893 109 5634 138 419 150 587 1844 38 9 298 9794 52753 193 69074, 1893 109 5634 138 419 150 587 1844 38 9 298 9794 52753 193 69074,1
 1 2 294 16, 1 2 294 16,0
 1 2 1685 42314, 1 2 1685 42314,0
 8875 35331 50677 12 12 12 12 12 12 12 12 12 12, 8875 35331 50677 12 12 12 12 12 12 12 12 12 12,1
 57543 539 12, 57543 539 12,1
 1 2 29679 358, 1 2 29679 358,0
 1 2 42747 2 2707 21 77 3507, 1 2 42747 2 2707 21 77 3507,0
 1 2 3743, 1 2 3743,0
 1 2 4231 2 454 902 43429 6286 13205 2405 215 2509 219, 1 2 4231 2 454 902 43429 6286 13205 2405 215 2509 219,0
 358 2600, 358 2600,0
,,1
 1 2 42700 2 7697 8292, 1 2 42700 2 7697 8292,0
 1 2 1642 1082 32 193, 1 2 1642 1082 32 193,0
 1 2 1642 1082, 1 2 1642 1082,0
 42074, 42074,0
 1 2 751 2 42700 9 448 7482 3087, 1 2 751 2 42700 9 448 7482 3087,0
 1 2 29679 358, 1 2 29679 358,0
 4425 45 2620 80 53647 53648, 4425 45 2620 80 53647 53648,1
 36 15 1009 43616 17 959 487, 36 15 1009 43616 17 959 487,1
 257 628 2 2356 5141, 257 628 2 2356 5141,0
 1 2 20772, 1 2 20772,0
 42 1129 54436 45, 42 1129 54436 45,1
 29679 358 2 23206 12 7876, 29679 358 2 23206 12 7876,0
 1 2 41975 2 648 3083 1209 2385, 1 2 41975 2 648 3083 1209 2385,0
 241 2 241 2 2707 141 42762 143 849, 241 2 241 2 2707 141 42762 143 849,0
 1 2 470 471 2 2486 2417 7807 539 472, 1 2 470 471 2 2486 2417 7807 539 472,0
 536 53630 648 3083 8741 12 5648 69480 445 193 193 193, 536 53630 648 3083 8741 12 5648 69480 445 193 193 193,1
 1 2 42700 2 1204 49 28 294 1209, 1 2 42700 2 1204 49 28 294 1209,0
 1 2 6578 109 42714 3864, 1 2 6578 109 42714 3864,0
 1 2 2893 17 1457 6219 31 9 33713, 1 2 2893 17 1457 6219 31 9 33713,0
 1 2 98 99 2 42711 2 2707 21 77 3507, 1 2 98 99 2 42711 2 2707 21 77 3507,0
 548 1846, 548 1846,1
 470 42700 472 151 144 12 144 8084, 470 42700 472 151 144 12 144 8084,0
 6180 2 1642 150 1082 143 6199 3099, 6180 2 1642 150 1082 143 6199 3099,0
 36 484 21 77 6230 193 193 12785 20 193, 36 484 21 77 6230 193 193 12785 20 193,1
 1 2 1642 1082 1224 174, 1 2 1642 1082 1224 174,0
 6180 2 1224 174 31 1642 150 1082, 6180 2 1224 174 31 1642 150 1082,0
 42474 1775 609 1775 22287 12 207 12 7205, 42474 1775 609 1775 22287 12 207 12 7205,0
 7 150 282 509 499 31 19605 45 450 2473 7 150 282 312 20, 7 150 282 509 499 31 19605 45 450 2473 7 150 282 312 20,1
 42700 143 2846, 42700 143 2846,0
 1 2 98 99 2 42711 2 2707 21 77 3507, 1 2 98 99 2 42711 2 2707 21 77 3507,0
 487, 487,1
 1027 49 9 2671 193 107 23352, 1027 49 9 2671 193 107 23352,1
 419 5697 38 8147 848 9585 193 193 193, 419 5697 38 8147 848 9585 193 193 193,1
 28 945 23 12 12 12, 28 945 23 12 12 12,1
 16332 5097 556 3471 68977 17333 68978, 16332 5097 556 3471 68977 17333 68978,1
 573 2166, 573 2166,0
 945 273 125 315 12 43304, 945 273 125 315 12 43304,0
 1 2 43294 3876 43295, 1 2 43294 3876 43295,0
 92 124 916 499, 92 124 916 499,1
 1 2 470 42700 472 8084 49 42950, 1 2 470 42700 472 8084 49 42950,0
 1 2 1642 150 1082, 1 2 1642 150 1082,0
 1 2 43448 45 43449, 1 2 43448 45 43449,0
 1 2 42700 2 1172 2385, 1 2 42700 2 1172 2385,0
 20 150 204 93 15 1441, 20 150 204 93 15 1441,1
 3397 143 110 2 4372 2298 133 110, 3397 143 110 2 4372 2298 133 110,0
 1 2 1642 150 1082, 1 2 1642 150 1082,0
 653 138 1770 143 1771 143 248 138 167 138 617 1272 280 41919 729 27000 448 41920 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 617 1272 280 41919 729 27000 448 41920 653 138 653,0
 192 193, 192 193,0
 82 150 204 1522, 82 150 204 1522,0
 294 67312 67 2622 3260 369 193, 294 67312 67 2622 3260 369 193,1
 17783 7210 41715 12, 17783 7210 41715 12,0
 1 2 936 49 1329 5566, 1 2 936 49 1329 5566,0
 96 33387 1357, 96 33387 1357,1
 1 2 1827 31181 49 29679 215 17 5598 219, 1 2 1827 31181 49 29679 215 17 5598 219,0
 1 2 936 109 573 1365 17 1329 3, 1 2 936 109 573 1365 17 1329 3,0
 1 2 42711 2 2600 125 42739 8942, 1 2 42711 2 2600 125 42739 8942,0
 1 2 5089 486 2 22098 729 3864, 1 2 5089 486 2 22098 729 3864,0
 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653, 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653,0
 481 35775 9 517, 481 35775 9 517,1
 1971 397 8694 1507 49 392 1535 143 392 264 397 17398, 1971 397 8694 1507 49 392 1535 143 392 264 397 17398,1
 36 20523 306 36656 240 143 628 143 648 298 9881 392 392 392, 36 20523 306 36656 240 143 628 143 648 298 9881 392 392 392,1
 481 9 52745 4 1971, 481 9 52745 4 1971,1
 298 10662 17 9041 7798 1726, 298 10662 17 9041 7798 1726,1
 470 42700 472 9139 8996 17 11561, 470 42700 472 9139 8996 17 11561,0
 1 2 42700 2 7697 8292, 1 2 42700 2 7697 8292,0
 1 2 41975 2 648 3083 1209 2385, 1 2 41975 2 648 3083 1209 2385,0
 497 125 132 628, 497 125 132 628,0
 392 5620 34223 8363 12 12, 392 5620 34223 8363 12 12,1
 294 4787 17 298 7203 2 37020 39523 2950 499 161 193, 294 4787 17 298 7203 2 37020 39523 2950 499 161 193,1
 3214 2016, 3214 2016,0
 1 2 257 628 2 2356 5141, 1 2 257 628 2 2356 5141,0
 11414 28 41499 368 848 143 639 1010 306 20258 193 69094, 11414 28 41499 368 848 143 639 1010 306 20258 193 69094,1
 419 35 13208 15 1058 1059 19605 4 1894, 419 35 13208 15 1058 1059 19605 4 1894,1
 1 2 15 2012 2016, 1 2 15 2012 2016,0
 6180 2 1642 150 1082 143 6199 3099, 6180 2 1642 150 1082 143 6199 3099,0
 1 2 936 49 1329 5566, 1 2 936 49 1329 5566,0
 1 2 42700 838, 1 2 42700 838,0
 10054 17 10053 49 1166 17 2901, 10054 17 10053 49 1166 17 2901,1
 294 67312 67 2622 3260 369 193, 294 67312 67 2622 3260 369 193,1
 1 2 42700 2 7697 8292, 1 2 42700 2 7697 8292,0
 36 484 21 572 67742 193, 36 484 21 572 67742 193,1
,,1
 1 2 1642 1082, 1 2 1642 1082,0
 502 2739 110 49 38 21 1981 12, 502 2739 110 49 38 21 1981 12,1
 15 626 18 77 211 193, 15 626 18 77 211 193,1
 3359 31 9 2261 92, 3359 31 9 2261 92,1
 1 2 1329 5566 19372, 1 2 1329 5566 19372,0
 1 2 41975 2 648 3083 1209 2385, 1 2 41975 2 648 3083 1209 2385,0
 144 12 1257 3471 1543 193 54591, 144 12 1257 3471 1543 193 54591,1
 1 2 470 42700 472 29679 31181 30 144 12 0, 1 2 470 42700 472 29679 31181 30 144 12 0,0
 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653, 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653,0
 4365 53533 17 61772 61773 20507 193 193 193, 4365 53533 17 61772 61773 20507 193 193 193,1
 7207 143 15 143 19692 143 20616, 7207 143 15 143 19692 143 20616,1
 2041 14180 19324 68628 193 193 193, 2041 14180 19324 68628 193 193 193,1
 1530 193, 1530 193,0
 4731 2 109 143 1479 6466, 4731 2 109 143 1479 6466,0
 42700 143 2846 144, 42700 143 2846 144,0
 1 2 4425 193, 1 2 4425 193,0
 69522 12 1217 143 298 1379 10049, 69522 12 1217 143 298 1379 10049,1
 1780 676 2 3595 2628, 1780 676 2 3595 2628,1
 67769 12 1217, 67769 12 1217,1
 1 2 1642 150 1082 2 538 4 28 2298 2404, 1 2 1642 150 1082 2 538 4 28 2298 2404,0
 29679 358, 29679 358,0
,,1
 4569 10245 215 1534 219, 4569 10245 215 1534 219,0
 220 38 6582 14 138, 220 38 6582 14 138,1
 2209 143 1342 6261 273 33387 193, 2209 143 1342 6261 273 33387 193,1
 1 2 42700 2 7697 8292, 1 2 42700 2 7697 8292,0
 1200 35 481 483 2969 392 2606 76 193 20 150 204 294 341 193, 1200 35 481 483 2969 392 2606 76 193 20 150 204 294 341 193,1
 1 2 1642 150 1082 32, 1 2 1642 150 1082 32,0
 1 2 419 87 57543 193, 1 2 419 87 57543 193,1
 653 138 1770 143 1771 143 248 138 167 138 22083 827 42067 729 141 22810 617 22923 827 240 827 42068 617 397 1255 397 1200 653 138 653, 653 138 1770 143 1771 143 248 138 167 138 22083 827 42067 729 141 22810 617 22923 827 240 827 42068 617 397 1255 397 1200 653 138 653,0
 294 67312 67 2622 3260 369 193, 294 67312 67 2622 3260 369 193,1
 3320 68 3196 1543 38 193, 3320 68 3196 1543 38 193,1
 4569 10245, 4569 10245,0
 298 1058 1059 1329 49 15 1166, 298 1058 1059 1329 49 15 1166,1
 68 273 90 19728 2671 15 2261 12, 68 273 90 19728 2671 15 2261 12,1
 1 2 41975 2 648 3083 1209 2385, 1 2 41975 2 648 3083 1209 2385,0
 148 49 50096 9141 48004, 148 49 50096 9141 48004,1
 1 2 1642 150 1082 32, 1 2 1642 150 1082 32,0
 193 193 193, 193 193 193,1
 4731 2 81 6821 109 21 130 591 255 130 261 143 14203, 4731 2 81 6821 109 21 130 591 255 130 261 143 14203,1
 15 2661 31 623 134 17 892 229, 15 2661 31 623 134 17 892 229,0
 1 2 2147 548, 1 2 2147 548,0
 16978 1484 45 41466 143 573, 16978 1484 45 41466 143 573,0
 2707 141 42762 143 849, 2707 141 42762 143 849,0
 653 138 1770 143 1771 143 248 138 1772 138 653 3992 653 666 653 1773 653 666 653 1269 827 653 1269 248 653 5554 653 240 644 653 240 1257 653 666 653 639 653 5554 653 1269 648 653 240 729 653 1269 729 653 5048 653 240 648 653 1269 144 138 653, 653 138 1770 143 1771 143 248 138 1772 138 653 3992 653 666 653 1773 653 666 653 1269 827 653 1269 248 653 5554 653 240 644 653 240 1257 653 666 653 639 653 5554 653 1269 648 653 240 729 653 1269 729 653 5048 653 240 648 653 1269 144 138 653,0
 12893 161 45 53134 450 14 12548 138, 12893 161 45 53134 450 14 12548 138,1
 470 42700 472 42700 1841 1110 215 959 277 219, 470 42700 472 42700 1841 1110 215 959 277 219,0
 1 2 42700 3506 3507, 1 2 42700 3506 3507,0
 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653, 1 2 653 138 1770 143 1771 143 248 138 1772 138 653 151 827 653 240 729 653 1773 653 240 1257 653 5048 653 1774 653 1269 648 653 240 1257 653 666 653 639 653 151 644 653 240 729 653 1269 248 653 5048 653 240 248 653 1269 644 653 1095 653 1269 144 653 639 653 8076 653 1269 648 653 240 648 653 1269 827 653 240 248 653 1269 144 138 653,0
 13260 34 4065 19581 193, 13260 34 4065 19581 193,1
 470 997 8386 138 472 298 3816 54793, 470 997 8386 138 472 298 3816 54793,1
 3389 45 42867 45 17 4561 10820, 3389 45 42867 45 17 4561 10820,1
 4365 2135 47969 11048 193 12452 483 193, 4365 2135 47969 11048 193 12452 483 193,1
 470 42700 472 8135 4342 8996, 470 42700 472 8135 4342 8996,0
 2916 195 4191 2 2852 213 7 150 938 274 3870 138, 2916 195 4191 2 2852 213 7 150 938 274 3870 138,1
 1 2 98 99 2 42711 2 2707 21 77 3507, 1 2 98 99 2 42711 2 2707 21 77 3507,0
 1685 42314, 1685 42314,0
 61772 61773 20507 193 193 193, 61772 61773 20507 193 193 193,1
 1 2 41975 2 648 3083 1209 2385, 1 2 41975 2 648 3083 1209 2385,0
 1 2 470 42700 472 9139 8996 17 11561, 1 2 470 42700 472 9139 8996 17 11561,0
